object	relation	subject_external_id	subject_external_db	pub
right side of organism	overlaps	7840203	catmaid_l1em	
left side of organism	overlaps	7840791	catmaid_l1em	
right side of organism	overlaps	7840791	catmaid_l1em	
peripheral nervous system	overlaps	7840791	catmaid_l1em	
adult ventral nerve cord	overlaps	7840791	catmaid_l1em	
left side of organism	overlaps	7868195	catmaid_l1em	
right side of organism	overlaps	7868195	catmaid_l1em	
left side of organism	overlaps	7873135	catmaid_l1em	
left side of organism	overlaps	7891312	catmaid_l1em	
right side of organism	overlaps	7891312	catmaid_l1em	
right side of organism	overlaps	7897469	catmaid_l1em	
left side of organism	overlaps	7901791	catmaid_l1em	
right side of organism	overlaps	7901791	catmaid_l1em	
bilateral	has_characteristic	7901791	catmaid_l1em	
left side of organism	overlaps	7910624	catmaid_l1em	
right side of organism	overlaps	7910624	catmaid_l1em	
right side of organism	overlaps	7980189	catmaid_l1em	
peripheral nervous system	overlaps	7980189	catmaid_l1em	
adult ventral nerve cord	overlaps	7980189	catmaid_l1em	
right side of organism	overlaps	7980369	catmaid_l1em	
left side of organism	overlaps	7983899	catmaid_l1em	
right side of organism	overlaps	7983899	catmaid_l1em	
