filename	label	is_a	part_of	comment	dbxrefs	synonyms
159280	chos_lch5-24-2_a1 (L1EM:159280)	neuron|larval abdominal lch5-2/4 neuron	embryonic/larval nervous system	A1, Left, lch5-2/4, locked, a1chos, large-sensory-list-casey, repetition_validation, Albert cover, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, cho_plus_interneurons_a1, a1cho_inhibitory_network, cho_paper_neurons, chos_a1, a2(vch only a1) akira, Javier now, chopaper_b1cho, Javier chordotonal, LEFT, Javier to analyze, Sensory_to_VL_MBINs akira, chos_lch5-24-2_a1, MB_FB_CN_all_akira, MB_FB_all_akira, A1 neurons, A1L Sensory, Tihana's paper 2018 Matrix, clb_cho-Basin, chordotonal Alain, clb_pre, A1 Sensory, m19_a1, SNs, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, acetylcholine, all sensory neurons, Tihana_mechanosensory_final, chordotonal-a1, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 chordotonals, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Chos, Laura Circuit, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, CCWladderInput, CCWA09Input, CCWA09input, sw;idev5, sw;pairs;L, Maxime2022, mw cholinergic, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:159280	
162293	chos_lch5-24-1_a1 (L1EM:162293)	neuron|larval abdominal lch5-2/4 neuron	embryonic/larval nervous system	A1, Left, lch5-2/4, locked, a1chos, large-sensory-list-casey, repetition_validation, Albert cover, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, cho_plus_interneurons_a1, a1cho_inhibitory_network, cho_paper_neurons, chos_a1, a2(vch only a1) akira, Javier now, chopaper_b1cho, Javier chordotonal, LEFT, Javier to analyze, Sensory_to_VL_MBINs akira, chos_lch5-24-1_a1, MB_FB_CN_all_akira, MB_FB_all_akira, A1 neurons, A1L Sensory, Tihana's paper 2018 Matrix, clb_cho-Basin, chordotonal Alain, clb_pre, A1 Sensory, Earlya08_downstream, m19_a1, SNs, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, acetylcholine, all sensory neurons, Tihana_mechanosensory_final, chordotonal-a1, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 chordotonals, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Chos, Laura Circuit, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, CCWladderInput, CCWA09Input, CCWA09input, sw;pairs;L, Maxime2022, mw cholinergic, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:162293	
514841	Basin-1 a4l (L1EM:514841)	neuron	embryonic/larval nervous system	Basin, Marta-2, locked, classIV-preferred, A4, basin_goro_circuit, csm_figure5_neurons, a4basins, R72F11-GAL4, R72F11-LexA, R20B01-GAL4, A09b, acetylcholine, A19c_B1toMN, mw backup locked, CCWA09Input, CCWA09input, nr basins, BasinsMax, ND_all published et al	catmaid_l1em:514841	
519624	A09a_a4l Basin-2 (L1EM:519624)	neuron	embryonic/larval nervous system	Basin, Class IV Preferred Interneurons A3-A4, Basin 2/4, Marta-2, locked, classIV-preferred, basin_goro_circuit, csm_figure5_neurons, a4basins, focus-stephan-a4, R72F11-GAL4, R72F11-LexA, A09a, S2A1, Burgos et al 2018, acetylcholine, mw backup locked, nr basins, BasinsMax, ND_all published et al	catmaid_l1em:519624	
587083	A09c_a4l Basin-4 (L1EM:587083)	neuron	embryonic/larval nervous system	Basin, Basin 2/4, Marta-2, locked, A4, classIV-preferred, basin_goro_circuit, csm_figure5_neurons, a4basins, focus-stephan-a4, R72F11-GAL4, R72F11-LexA, R57F07-GAL4, R72F11_AD + 57F07_DBD, A09c, Burgos et al 2018, acetylcholine, mw backup locked, nr basins, BasinsMax, ND_all published et al	catmaid_l1em:587083	
986460	ppk_ddaC_a1 (L1EM:986460)	neuron	embryonic/larval nervous system	A1, ddaC, locked, a1ppks, large-sensory-list-casey, repetition_validation, ppk1.9-GAL4, ppk-1kb-hs43-lexA-GAD, Albert cover, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, md class iv, prepreLO1, prepreLT, l1_comparison_core, a1ppk_consistent_network, LEFT, a1classIVmd, Javier Class IV, Javier to analyze, Sensory_to_VL_MBINs akira, ppk_ddaC_a1, MB_FB_CN_all_akira, MB_FB_all_akira, A1 neurons, A1L Sensory, Burgos et al 2018, Tihana's paper 2018 Matrix, class III Alain, A1 Sensory, all_sensories, md class IV, sens_not_to_RGPNinter_T3, m19_a1, SNs, ant ven comm A1, all sensory neurons, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, mw VNC sensories A1, external somatosensory, Imambocus et al, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 noci, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, FOR21, FOR21_sensory, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw backup locked, sw:brain_paired:L, published T3 A1 A2, CCWA09Input, CCWA09input, AM_published, sw;idev2, sw;pairs;L, Maxime2022, ND_Class IV Sens_a1, More, ND_Class IV Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:986460	
1042538	A00c_a6 (L1EM:1042538)	neuron	embryonic/larval nervous system	A6, A00c, brain gap crossed, locked, basin_goro_circuit, csm_figure5_neurons, R71A10-GAL4, Albert cover, li ascedning neurons may involve pain, Left VMT PN, C1 BPL domain, A00c-a6, ASC akira, A00c_a6, LEFT, S2A1, S7A1, Sensory_to_VL_MBINs akira, MB_FB_CN_all_akira, MB_FB_all_akira, dark blue, T1 9 Light Blue, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, VNC neurons ascending MVTmed, VNC L, mw brain matrix, mw left, mw brain matrix + A1, VLPmed, mw A1 accessory neurons, mw A1 neurons paired + accessory + dVNCs, mw A1 ascending noci, mw pre-dVNC 1%, mw A00c, mw contralateral axon, mw brain matrix and A1, mw brain paper all neurons, VLPmed new, mw test matrices, asc MVT med R A3-A9, Laura Circuit, stable, mw ad hubs_out, mw ad all_hubs, mw backup locked, sw:brain_paired:L, mw ascending temp, sw;pairs;L, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 3_level-2_clusterID-3_signal-flow_-0.600, 4_level-3_clusterID-7_signal-flow_-0.188, 8_level-4_clusterID-16_signal-flow_-0.079, 18_level-5_clusterID-33_signal-flow_-0.185, 32_level-6_clusterID-68_signal-flow_-0.212, 52_level-7_clusterID-121_signal-flow_-0.145, ND_published, ND_all published et al, ctd ascendings, ct ascendings, ct pre-DN-VNCs	catmaid_l1em:1042538	
1339400	A00c_a3l (L1EM:1339400)	neuron	embryonic/larval nervous system	A3, A00c, locked, brain gap crossed, ascending_basin_partner, csm_figure5_neurons, li ascedning neurons may involve pain, Left VMT PN, D BPL domain terminal, ASC akira, dark blue, T1 - 10 - Dark Blue, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, VNC L, mw backup locked, CCWA09Input, CCWA09input, ND_all published et al	catmaid_l1em:1339400	
1398260	Basin-1 a4r (L1EM:1398260)	neuron|adult abdominal segment 4	embryonic/larval nervous system	Basin, Class IV Preferred Interneurons A3-A4, one ddaC synapse TODO, a4, Marta-2, locked, basin_goro_circuit, csm_figure5_neurons, a4basins, R72F11-GAL4, R72F11-LexA, R20B01-GAL4, A09b, Albert please unlock, acetylcholine, A19c_B1toMN, Lin 09 A4 R, mw backup locked, nr basins, BasinsMax, ND_all published et al	catmaid_l1em:1398260	
1398327	A09a_a4r Basin-2 (L1EM:1398327)	neuron	embryonic/larval nervous system	Basin, Class IV Preferred Interneurons A3-A4, Basin 2/4, Marta-2, locked, classIV-preferred, basin_goro_circuit, csm_figure5_neurons, a4basins, focus-stephan-a4, R72F11-GAL4, R72F11-LexA, A09a, S2A1, Burgos et al 2018, Albert please unlock, acetylcholine, Lin 09 A4 R, mw backup locked, nr basins, BasinsMax, ND_all published et al	catmaid_l1em:1398327	
