filename	label	is_a	part_of	comment	dbxrefs	synonyms
183502	A09e_a4 (L1EM:183502)	neuron|adult ventral nerve cord	embryonic/larval nervous system	Other, Neuron Fragments Search of Class IV, VNC, A4, Contralateral, csm_figure5_neurons, Class IV Connected Projection Neurons TO REVIEW, A09o, stephan-ascending, a1ppk_consistent_network, downstream of AN-B2, DSB2A, suguru works, LEFT, Sensory_to_VL_MBINs akira, A09e_a4, MB_FB_CN_all_akira, MB_FB_all_akira, locked, Burgos et al 2018, Tihana's paper 2018, Tihana's paper 2018 Matrix, post_sensory, T1 - 10 - Dark Blue, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, AUTO ascending neurons at 1112 gap, mw backup locked, Maxime2022, ND_published, ND_all published et al	catmaid_l1em:183502	
627858	A09e_a4 (L1EM:627858)	neuron	embryonic/larval nervous system	A4, Right, A09o, stephan-ascending, a1ppk_consistent_network, I Cannot Continue, Others TODO, Fragments 2014-01-18 14:57, RIGHT, Sensory_to_VL_MBINs akira, A09e_a4, MB_FB_CN_all_akira, MB_FB_all_akira, Atlas_MB_FB_select_right_akira, Atlas_MB_FB_CN_right_akira, locked, Burgos et al 2018, Albert please unlock, Tihana's paper 2018, Tihana's paper 2018 Matrix, post_sensory, B light grey, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, mw backup locked, CCWA09Input, CCWA09input, Maxime2022, RGPNs_upstream_AM, ND_published, ND_all published et al	catmaid_l1em:627858	
734837	A09q_a7r classIV-related projection D right (L1EM:734837)	neuron	embryonic/larval nervous system	Random LNs, A09q, needs brain side, stephan-ascending, handle-modulation, a1ppk_consistent_network, downstream of AN-B2, DSB2B, downstream of SCAN2B, A09_a7 lineage, post_sensory, atit_a4_CIII_circuit, zz-p, CCWA09Input, CCWA09input, ND_published, ND_all published et al	catmaid_l1em:734837	
986460	ppk_ddaC_a1 (L1EM:986460)	neuron	embryonic/larval nervous system	A1, ddaC, locked, a1ppks, large-sensory-list-casey, repetition_validation, ppk1.9-GAL4, ppk-1kb-hs43-lexA-GAD, Albert cover, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, md class iv, prepreLO1, prepreLT, l1_comparison_core, a1ppk_consistent_network, LEFT, a1classIVmd, Javier Class IV, Javier to analyze, Sensory_to_VL_MBINs akira, ppk_ddaC_a1, MB_FB_CN_all_akira, MB_FB_all_akira, A1 neurons, A1L Sensory, Burgos et al 2018, Tihana's paper 2018 Matrix, class III Alain, A1 Sensory, all_sensories, md class IV, sens_not_to_RGPNinter_T3, m19_a1, SNs, ant ven comm A1, all sensory neurons, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, mw VNC sensories A1, external somatosensory, Imambocus et al, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 noci, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, FOR21, FOR21_sensory, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw backup locked, sw:brain_paired:L, published T3 A1 A2, CCWA09Input, CCWA09input, AM_published, sw;idev2, sw;pairs;L, Maxime2022, ND_Class IV Sens_a1, More, ND_Class IV Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:986460	
1362085	A09q_a7l classIV-related projection D left (L1EM:1362085)	neuron	embryonic/larval nervous system	Class IV Connected Projection Neurons, Left, csm_figure5_neurons, A09q, needs brain side, stephan-ascending, handle-modulation, ASB left, a1ppk_consistent_network, DMNBp, A09_a7 lineage, dark blue, T1 - 10 - Dark Blue, Lines for Dylan, zz-p, CCWA09Input, CCWA09input, ND_published, ND_all published et al	catmaid_l1em:1362085	
1370785	A09e_a5l (L1EM:1370785)	neuron	embryonic/larval nervous system	Left, A5, A09o, prepreLT, a1ppk_consistent_network, large input arbor / no output, Burgos et al 2018, post_sensory, 14  Dark Pink, T1 - 10 - Dark Blue, connectivity_mechanosensory, AUTO ascending neurons at 1112 gap, ND_published, ND_all published et al	catmaid_l1em:1370785	
1716788	A09o_a3l (L1EM:1716788)	neuron	embryonic/larval nervous system	A09o3, noci_atlas_extras, stephan-ascending, a1ppk_consistent_network, DMNBp, post_sensory, T1 - 10 - Dark Blue, Tihana_mechanosensory_final, ND_published, ND_all published et al	catmaid_l1em:1716788	
1927577	A08n (L1EM:1927577)	neuron	embryonic/larval nervous system	Left, Other, Downstream TODO, Neuron Fragments Search of Class IV, noci_atlas_extras, A08n, stephan-ascending, a1ppk_consistent_network, DMNBp, downstream of SCBp, LEFT, nusreen to review, Sensory_to_VL_MBINs akira, MB_FB_CN_all_akira, MB_FB_all_akira, locked, post_sensory, dark blue, T1 - 10 - Dark Blue, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, Imambocus et al, mw backup locked, CCWA09Input, CCWA09input, Maxime2022, ND_published, ND_all published et al	catmaid_l1em:1927577	
2194374	A02o_a3l Wave-1 (L1EM:2194374)	neuron	embryonic/larval nervous system	Class IV Preferred Interneurons A3-A4, Wave, A02o, local_basin_partner, csm_figure5_neurons, Downstream TODO, Left, max_call_size, stephan-ascending, Upstreams of Goro akira, a1ppk_consistent_network, Burgos et al 2018, post_sensory, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, acetylcholine, glutamate, Tihana_mechanosensory_final, CCWA09Input, CCWA09input, mw cholinergic and glutamatergic, ND_published, ND_all published et al	catmaid_l1em:2194374	
2370290	A09e_a5r (L1EM:2370290)	neuron	embryonic/larval nervous system	contralateral, csm_figure5_neurons, Class IV Preferred Interneurons A3-A4, Class IV Connected Projection Neurons, Contralateral, A09o, a1ppk_consistent_network, Burgos et al 2018, gap fragment, post_sensory, connectivity_mechanosensory, AUTO ascending neurons at 1112 gap, ND_published, ND_all published et al	catmaid_l1em:2370290	
2558717	TePn05 classIV-related projection C right (L1EM:2558717)	neuron	embryonic/larval nervous system	Downstream TODO, Neuron Fragments Search of Class IV, Left, stephan-ascending, a1ppk_consistent_network, DMNBp, downstream of SCBp, nusreen to review, Burgos et al 2018, dark blue, T1 - 10 - Dark Blue, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, AUTO ascending neurons at 1112 gap, Imambocus et al, CCWA09Input, CCWA09input, zz-p, ND_published, ND_all published et al	catmaid_l1em:2558717	
2583770	A10a_a2l Chair-1 (L1EM:2583770)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	Chair, Class IV Preferred Interneurons Others, A10a, prepreLT, a1ppk_consistent_network, RF PMNs for Brandon, RF PMN_MN for Brandon, Aref_pmn_expanded, Left, post_sensory, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, Lin X2 A2 L, Zarin236PMNs, Zarin PMNs 29 pairs for NIH R01, mw backup locked, published T3 A1 A2, ND_published, ND_all published et al	catmaid_l1em:2583770	
