filename	label	is_a	part_of	comment	dbxrefs	synonyms
38147	PaN-L-motor-02 (L1EM:38147)	neuron	embryonic/larval nervous system	PaN MN, SOG motor neurons, PaN_left_motorneuron, Motor neurons_PVM027, Update_160211, RUN_Ajinkya, PaN motor neurons, PaN-PMN, Fragments 2013-12-02 17:23, PaN-motor, U14A2, msmt, Miroschnikow et al inputs and outputs, Miroschnikow et al outputs, motor PaN, Miro outputs left, AUTO ascending neurons at 1112 gap, mw brain accessory neurons, mw left, mw motor subclass_PaN, mw brain matrix, mw brain matrix + A1, FOR21, FOR21_outputs, outputs_FOR, mw brain matrix and A1, mw brain paper all neurons, P01_outputs, P02_out, mw test matrices, stable, AM_published, ND_all published et al	catmaid_l1em:38147	
40152	AN-L-Sens-B1-ACa-10 (L1EM:40152)	neuron	embryonic/larval nervous system	Labral Nerve, Hugin Inputs, AN SC left, AN left gustatory candidate 11, AN_left_sensory_B1, AN SC left B1, AN SC left B1-I, WB_AN L, AN3 akira, Brain&SEZ sensory left akira, AN-L-Sens-B1-A, AN Sens left, B1_to Hugin, AN-B1, AN-B123, B1a left, AN-Sensory, Schlegel_et_al_2016, sensory to endocrine, SCAC, SCACa, AN sensories, SCcomplete, Pharyngeal sensory, monosynaptic to Se0ens, monosynaptic to Dh44, monosynaptic to DMS, monosynaptic to Hugin, monosynaptic to Hugin-PC, monosynaptic to all outputs, AN sens upstream HuginPC, upstream PI, Anton_Cluster2, Sens to DAN pathway, upstream DMS, SCACa left, monosynaptic to IPCs, monosynaptic to IPC-like, monosynaptic to IPC-like and Se0, Miroschnikow et al inputs and outputs, mono2 IPCs, mono2 DMS, mono2 DMS 1 left, mono2 sens to inter, sens just mNSCs, mono2 mNSCs, mono2 PC mNSCs, Sens_to_Hugin_IPCs, Miro inputs left, sens2-to-huginPC, sens2-to-IPCs, sens2-to-hugin-ipc, RGPN_inputs_T3, DMS_inputs_T3, AN-B1 left, RGPN_inputs_all_paired-unpaired-sensory_T3, RGPN_inputs_T3_sensory, SCACa_to_RGPNinputs, sensory to RGPNinputs, Sens to HuginPC, Sensory-to-hugin-ipc-syn2, AN all, enteric sensory, sens2-to-DMS, sens2-to-hugin-DMS, sens2-to-hugin-dms, all2-to-IPC, all_sensories, sens_to_RGPNinter_T3, DH44_mono_T1_sens, HuginPC_sens, cholinergic, all sensory neurons, AUTO ascending neurons, AUTO multiple presynapses to brain, HugPC sensories, GUST aff L, PhSens, mw AN sensories, mw properly rooted sensories, mw brain neurons + sensories, mw left, mw axon split complete, huginsens, mw sens subclass_AN, mw brain matrix, RG_connectome_T2, IPCs_inputs_T3_monosens, DMS_inputs_T3_monosens, DH44_inputs_monosens, mw brain matrix + A1, SH_enteric, FOR21, FOR21_sensory, mw ipsilateral axon, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw AN enteric, stable, mono_to_Se0, AM_published, mw corrected pairs, am_Sens to PAM_hubs, Weber_Sensory, Weber_hub sensory, sw;pairs;L, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 2_level-3_clusterID-10_signal-flow_0.795, 3_level-4_clusterID-21_signal-flow_0.855, 7_level-5_clusterID-44_signal-flow_0.826, 41_level-6_clusterID-85_signal-flow_-0.448, 63_level-7_clusterID-146_signal-flow_-0.479, RGPNs_upstream_AM, mw previous neurons for talk, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:40152	
236151	Interneuron--35 in total (L1EM:236151)	neuron	embryonic/larval nervous system	Li SOG interneuron, PrePMN, ASB left, downstream of AN-B2, DSB2B, Pre-PMN, mono2 inter PMN, preANmotor, AN_premotor_AS, path_interneurons, paths_to_PMNs, Miroschnikow et al interneurons, Interneuron layers, upstream PMNs, BApv L, layer2 PMNs, all layer interneurons, AUTO ascending neurons, AUTO extends beyond brain, TR avsc com, #2T, AUTO multiple presynapses to brain, Pankratz pre, FOR21, FOR21_inter, path1_FOR, allinter_FOR, mw brain other cells, TR avsc com*, AM_published, ND_all published et al	catmaid_l1em:236151	
255222	MB2ON-223 (L1EM:255222)	neuron	embryonic/larval nervous system	Li SOG interneuron, PrePMN, SOG local bilateral, Post-MBE34-24, AX ; Left, Ingrid Name, ASB left, Post-MBONs akira final, MB2ON-223, downstream of AN-B2, downstream of AN-B1, DSB2B, downstream of B1 and B2, downstream of SCBa, downstream of SCANA, downstream of SCAN2B, LEFT, MB_FB_CN_all_akira, MB2ONs_akira, MB_CN_all_akira, upstream PI, Pre-PMN, common paths to PI and Se0, interneurons Se0, interneurons DMS, interneurons Se0ph, interneurons Se0ens, mono2 inter Se0ens, mono2 inter Se0ph, mono2 inter PMN, preANmotor, AN_premotor_AS, L2Se0ens, L2Se0ph, L2PMNs, path_interneurons, paths_to_Se0ens, paths_to_Se0ph, paths_to_PMNs, paths_shared, Miroschnikow et al interneurons, Interneuron layers, upstream PMNs, layer2 Se0ens, layer2 Se0ph, layer2 PMNs, all layer interneurons, upstream_Se0ens, upstream_Se0ens_right, VAN motor upstream, AUTO ascending neurons, AUTO extends beyond brain, AUTO multiple presynapses to brain, TR avsc com, TR d L, TR c/d L, #7T, hugintopmn, hugintopmnleft, Pankratz pre, FOR21, FOR21_inter, path1_FOR, allinter_FOR, TR avsc com*, inter_to_Se0, AM_published, RGPNs_upstream_AM, ND_all published et al	catmaid_l1em:255222	
375785	Interneuron--35 in total (L1EM:375785)	neuron	embryonic/larval nervous system	Li SOG interneuron, 553 candidates, ASB left, downstream of AN-B1, downstream of SCANB, Pre-PMN, mono2 inter PMN, preANmotor, AN_premotor_AS, path_interneurons, paths_to_PMNs, Miroschnikow et al interneurons, Interneuron layers, upstream PMNs, upstream MN motor, BApv L, layer2 PMNs, all layer interneurons, MxN motor upstream, VAN motor upstream, AUTO ascending neurons at 1112 gap, TR avsc com, #1T, Pankratz pre, FOR21, FOR21_inter, path1_FOR, allinter_FOR, TR avsc com*, AM_published, ND_all published et al	catmaid_l1em:375785	
407869	AN-L-motor-08 (L1EM:407869)	neuron	embryonic/larval nervous system	motorneurons, 3 - Labial lb, AN left motor candidate, WB_AN L, PMN left, locked, PMN L B, ASB left, PMN LR, downstream of AN-B1, downstream of SCANB, PMN Class I, monosynaptic outputs, monosynaptic motor targets, msmt, Miroschnikow et al inputs and outputs, Miroschnikow et al outputs, AN motor neurons, AN_premotor_AS, motor PMNs, Miro outputs left, AN all, TR motor L, TR v, mw brain accessory neurons, mw left, mw motor subclass_AN, mw brain matrix, mw brain matrix + A1, FOR21, FOR21_outputs, outputs_FOR, mw brain matrix and A1, mw brain paper all neurons, P01_outputs, P02_out, TRv comp L, mw test matrices, mw brain other cells, stable, mw backup locked, TR v mot*, AM_published, ND_all published et al	catmaid_l1em:407869	
616176	SEZ-IN-10-left (L1EM:616176)	neuron	embryonic/larval nervous system	Hugin Inputs, Li SOG interneuron, SOG local contralateral, 553 candidates, ASB left, downstream of AN-B2, downstream of AN-B1, DSB2A, downstream of B1 and B2, downstream of SCANA, upstream PI, interneurons Se0, interneurons DMS, interneurons Dh44, interneurons Se0ens, mono2 inter Se0ens, Interneurons for layers, path_interneurons, paths_to_Se0ens, Miroschnikow et al interneurons, Interneuron layers, HugVNC_upstream_T3sum, layer2 Se0ens, all layer interneurons, upstream_Se0ens, upstream_Se0ens_right, DH44_inter_T1_sens, BApd L, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, #6T, TR v, Pankratz pre, FOR21, FOR21_inter, path1_FOR, allinter_FOR, mw brain other cells, TRdm*, inter_to_Se0, AM_published, RGPNs_upstream_AM, ND_all published et al	catmaid_l1em:616176	
692877	Interneuron--35 in total (L1EM:692877)	neuron	embryonic/larval nervous system	Li SOG interneuron, PrePMN, VAN and PMN Interneurons, downstream of AN-B1, upstream_PMN, upstream_PMN R08, Pre-PMN 23, interneurons Se0, interneurons Se0ph, mono2 inter PMN, preANmotor, AN_premotor_AS, path_interneurons, paths_to_PMNs, Miroschnikow et al interneurons, Interneuron layers, upstream PMNs, upstream MN motor, BApv R, TR avsc com, layer2 PMNs, all layer interneurons, #5, MxN motor upstream, VAN motor upstream, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, Pankratz pre, FOR21, FOR21_inter, path1_FOR, allinter_FOR, TR avsc com*, AM_published, ND_all published et al	catmaid_l1em:692877	
768233	Interneuron--35 in total (strong to MN motor neurons) (L1EM:768233)	neuron	embryonic/larval nervous system	Li SOG interneuron, putA, ASB left, downstream of AN-B2, downstream of AN-B1, DSB2B, downstream of B1 and B2, downstream of SCBa, downstream of SCAN2B, Pre-PMN, preANmotor, AN_premotor_AS, path_interneurons, paths_to_PMNs, Miroschnikow et al interneurons, Interneuron layers, upstream PMNs, upstream MN motor, layer3 PMNs, all layer interneurons, MxN motor upstream, AUTO ascending neurons, AUTO extends beyond brain, AUTO multiple presynapses to brain, TR c L, TR avsc com, #1T, TR c/d L, hugintopmn, Pankratz pre, FOR21, FOR21_inter, path1_FOR, allinter_FOR, mw brain other cells, TR avsc com*, AM_published, ND_all published et al	catmaid_l1em:768233	
853526	AN-R-motor-15 (L1EM:853526)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	3 - Labial lb, left, PMN, motorneurons, PMNs right, AN_right_motorneuron, AN-right-19-16, Li CDM motorneurons, AN motorneuron right, PMN right, locked, PMN R C, PMN LR, downstream of AN-B1, downstream of SCANB, PMN Class II, monosynaptic outputs, monosynaptic motor targets, msmt, Miroschnikow et al inputs and outputs, BAmas12_ven todo, Miroschnikow et al outputs, AN motor neurons, AN_premotor_AS, motor PMNs, AN all, TR v, TR motor R, mw brain accessory neurons, mw right, mw motor subclass_AN, mw brain matrix, mw brain matrix + A1, FOR21, FOR21_outputs, outputs_FOR, mw brain matrix and A1, mw brain paper all neurons, P01_outputs, P02_out, TRv comp, mw test matrices, mw brain other cells, stable, mw backup locked, TR v mot*, AM_published, ND_all published et al	catmaid_l1em:853526	
