filename	label	is_a	part_of	comment	dbxrefs	synonyms
360668	t1r sensory putative md III/IV_T1r (L1EM:360668)	neuron|larval segmental nerve branch SNa of A1-7|obsolete dopaminergic T1 neuron	embryonic/larval nervous system	Staging Julie, Julie Tran, Downstream Big Blacky / Left, md class III, T1N aff, pr, all_sensories, T1 B Light Grey, sens_not_to_RGPNinter_T3, SNa, RGpaper_somatosensory, external somatosensory, FOR21, FOR21_sensory, t1r sensories, laura traced T1 sensories, Sens_FOR, AM_published, ND_published, ND_all published et al	catmaid_l1em:360668	
360861	Pre-goro6 right (L1EM:360861)	neuron	embryonic/larval nervous system	SOG neurons, downstream of Wave, DNs akira-2 SEZ, DMNBp, SH_T1down, EH-left_down_pre_MN, Lin Qpl MX R, AUTO ascending neurons at 1112 gap, NB6-1 Lin 12 Mx R, CCWA09Input, CCWA09input, ND_all published et al	catmaid_l1em:360861	
918889	A02o_a1l Wave-1 (L1EM:918889)	neuron|dorsal lateral bristle of antennal segment 1	embryonic/larval nervous system	csm_figure5_neurons, A02o, neuropeptidergic, downstream of AN-B2, DSB2B, Wave, DMNBp, downstream of SCBp, A1 neurons, A1L, NB2-1, Burgos et al 2018, NB2-1_A1L, has duplicate and wrong synapse, A1L Interneurons, Early_Born, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, acetylcholine, glutamate, Tihana_mechanosensory_final, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, NB2-1 Lin 02 A1 L, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, sw:brain_paired:L, published T3 A1 A2, sw;idev3, sw;pairs;L, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron Chord 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron Chord 3rd_order, mw A1 interneuron ClassII_III 3rd_order, Maxime2022, mw cholinergic and glutamatergic, A02o_a1l Wave-1, All PMSIs, sw;cdeviants, ND_published, ND_all published et al	catmaid_l1em:918889	
1931981	T19v_t1r (L1EM:1931981)	neuron	embryonic/larval nervous system	DNs akira-2 SEZ, Descending premotor t1r, DMNBp, NB6-2 Candidates, upstream MN motor, T1 17 Dark Tur, MxN motor upstream, Pankratz pre, YYCWMLEH, Maxime2022, ND_all published et al	catmaid_l1em:1931981	
3720037	gorogoro t2l (L1EM:3720037)	neuron|adult ventral nerve cord|larval Goro neuron	embryonic/larval nervous system	formarta, Marta-2, T2, VNC, T06, T06t, gorogoro, locked, basin_goro_circuit, csm_figure5_neurons, R69F06-GAL4, R16E11-LexA, R69E06-LexA, R69E06-GAL4, Albert cover, Goro project akira, Upstreams of Goro akira, ASB left, S2A1, S7A1, U11A2, gorogoro t2-L, U11A2-Simplified, Burgos et al 2018, 14  Dark Pink, DPMm2 bilat desc R MDT downstream, DPMm2 IPA VMC desc R MDT downstream, post-post-proprioceptor >5, A19c upstream indirect, mw A1 accessory neurons, mw A1 neurons paired + accessory + dVNCs, mw brain matrix + A1, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw left, nr Tel-like 10 downstream 3-hop, mw backup locked, sw:brain_paired:L, sw;pairs;L, Maxime2022, ND_all published et al	catmaid_l1em:3720037	
3931434	MN1 aCC_a3l (L1EM:3931434)	neuron	embryonic/larval nervous system	A2 neurons, aCC motor neurons, ISN MNs_a3l akira, For segmentation akira, Update_160211, CN-19 to MNs akira, PVM figure all neruons_avi, mw VNC motorneurons, A3 Motor Neurons, ND_all published et al	catmaid_l1em:3931434	
3942269	MN1 aCC_a3r (L1EM:3942269)	neuron|obsolete larval intersegmental nerve of A1-7	embryonic/larval nervous system	aCC motor neurons, ISN MNs_a3r akira, For segmentation akira, CN-19 to MNs akira, A19f_a8r, PVM figure all neruons_avi, mw VNC motorneurons, A3N mot, A3 Motor Neurons, ND_all published et al	catmaid_l1em:3942269	
3952743	putative md III/IV_t1l (L1EM:3952743)	neuron	embryonic/larval nervous system	sensory, AUTO ascending neurons at 1112 gap, TRACE PLZ, Xinyu T1 sensory neurons l, Segmental nerve T1 left, T1N aff L, ND_all published et al	catmaid_l1em:3952743	
4514711	putative md class III/IV_t2l (L1EM:4514711)	neuron|larval segmental nerve branch SNa of A1-7	embryonic/larval nervous system	prepreLT, sensory t2, T2N aff L, SNa, CCWA09Input, CCWA09input, ND_all published et al	catmaid_l1em:4514711	
4791651	MN6/7 RP3_a2r (L1EM:4791651)	neuron	embryonic/larval nervous system	RP3 motor neurons, ISN MNs_a2l akira, EL circuit left side, A1R, A1R Motor Neurons, RF PMN_MN for Brandon, Zarin A2 MNs, mw VNC motorneurons, mw A1 wider set, published T3 A1 A2, ND_all published et al	catmaid_l1em:4791651	
5206247	gorogoro t2r (L1EM:5206247)	neuron|adult ventral nerve cord|larval Goro neuron	embryonic/larval nervous system	T06, T06t, VNC, T2, Left, Marta-2, gorogoro, locked, basin_goro_circuit, csm_figure5_neurons, R69F06-GAL4, R16E11-LexA, R69E06-LexA, R69E06-GAL4, Albert cover, Goro project akira, Upstreams of Goro akira, S2A1, S7A1, U11A2, gorogoro t2-R, U11A2-Simplified, Burgos et al 2018, DPMm2 bilat desc R MDT downstream, DPMm2 IPA VMC desc R MDT downstream, CM4 IP 2xcom VNC R MVT downstream, Lin Q3 T2 R, post-post-proprioceptor >5, mw A1 accessory neurons, mw A1 neurons paired + accessory + dVNCs, mw brain matrix + A1, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, NB5-3 Lin 05 T2 R, mw right, nr Tel-like 10 downstream 3-hop, mw backup locked, sw:brain_paired:R, CCWA09Input, CCWA09input, sw;pairs;R, Maxime2022, ND_all published et al	catmaid_l1em:5206247	
