filename	label	is_a	part_of	comment	dbxrefs	synonyms
37365	Rh6PR-9;left (L1EM:37365)	neuron	embryonic/larval nervous system	Brain, Larval Optic Neuropile, right PR Neurons, Sensory Neurons-PRs, photoreceptors, wrong annotations, Left, Left LON, Rh6, Cholinergic, Sensories, large-sensory-list-casey, locked, Larval Optic Neuropile_LON, WB_BN L, Optic nerve asym akira, Brain&SEZ sensory left akira, CN-19 to MNs akira, acetylcholine, all sensory neurons, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, mw photoreceptors, mw properly rooted sensories, mw brain neurons + sensories, mw left, mw axon split complete, mw sens subclass_photoRh6, mw brain matrix, mw brain matrix + A1, mw ipsilateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, stable, mw backup locked, mw cholinergic, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 0_level-3_clusterID-9_signal-flow_1.058, 2_level-4_clusterID-20_signal-flow_1.048, 6_level-5_clusterID-42_signal-flow_0.993, 2_level-6_clusterID-84_signal-flow_1.367, 0_level-7_clusterID-144_signal-flow_2.285, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:37365	
766246	Rh5PR-1;right (L1EM:766246)	neuron	embryonic/larval nervous system	Brain, Sensory Neurons-PRs, photoreceptors, Rh5, Right LON, Cholinergic, Sensories, large-sensory-list-casey, locked, Larval Optic Neuropile_LON, WB_BN R, Optic nerve asym akira, Brain&SEZ sensory right akira, CN-19 to MNs akira, acetylcholine, all sensory neurons, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, mw photoreceptors, mw properly rooted sensories, mw brain neurons + sensories, mw right, mw axon split complete, mw sens subclass_photoRh5, mw brain matrix, mw brain matrix + A1, mw ipsilateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Laura Circuit, stable, mw backup locked, mw cholinergic, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 2_level-3_clusterID-10_signal-flow_0.795, 3_level-4_clusterID-21_signal-flow_0.855, 2_level-5_clusterID-43_signal-flow_1.144, 6_level-6_clusterID-43_signal-flow_1.144, 8_level-7_clusterID-43_signal-flow_1.144, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:766246	
900032	Rh6PR-1;right (L1EM:900032)	neuron	embryonic/larval nervous system	Brain, Sensory Neurons-PRs, photoreceptors, Rh6, Right LON, Cholinergic, Sensories, large-sensory-list-casey, locked, Larval Optic Neuropile_LON, WB_BN R, Optic nerve asym akira, Brain&SEZ sensory right akira, CN-19 to MNs akira, acetylcholine, all sensory neurons, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, mw photoreceptors, mw properly rooted sensories, mw brain neurons + sensories, mw right, mw axon split complete, mw sens subclass_photoRh6, mw brain matrix, mw brain matrix + A1, mw ipsilateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, stable, mw backup locked, mw cholinergic, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 0_level-3_clusterID-9_signal-flow_1.058, 2_level-4_clusterID-20_signal-flow_1.048, 6_level-5_clusterID-42_signal-flow_0.993, 2_level-6_clusterID-84_signal-flow_1.367, 0_level-7_clusterID-144_signal-flow_2.285, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:900032	
902038	Rh6PR-3;right (L1EM:902038)	neuron	embryonic/larval nervous system	Brain, Sensory Neurons-PRs, photoreceptors, Rh6, Right LON, Cholinergic, Sensories, large-sensory-list-casey, locked, Larval Optic Neuropile_LON, WB_BN R, Optic nerve asym akira, Brain&SEZ sensory right akira, CN-19 to MNs akira, acetylcholine, all sensory neurons, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, mw photoreceptors, mw properly rooted sensories, mw brain neurons + sensories, mw right, mw axon split complete, mw sens subclass_photoRh6, mw brain matrix, mw brain matrix + A1, mw ipsilateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, stable, mw backup locked, mw cholinergic, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 0_level-3_clusterID-9_signal-flow_1.058, 2_level-4_clusterID-20_signal-flow_1.048, 6_level-5_clusterID-42_signal-flow_0.993, 2_level-6_clusterID-84_signal-flow_1.367, 0_level-7_clusterID-144_signal-flow_2.285, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:902038	
902877	Rh5PR-2;right (L1EM:902877)	neuron	embryonic/larval nervous system	Sensory Neurons-PRs, Brain, photoreceptors, Rh5, Right LON, Cholinergic, Sensories, large-sensory-list-casey, locked, Larval Optic Neuropile_LON, WB_BN R, Optic nerve asym akira, Brain&SEZ sensory right akira, CN-19 to MNs akira, acetylcholine, all sensory neurons, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, mw photoreceptors, mw properly rooted sensories, mw brain neurons + sensories, mw right, mw axon split complete, mw sens subclass_photoRh5, mw brain matrix, mw brain matrix + A1, mw ipsilateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Laura Circuit, stable, mw backup locked, mw cholinergic, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 2_level-3_clusterID-10_signal-flow_0.795, 3_level-4_clusterID-21_signal-flow_0.855, 2_level-5_clusterID-43_signal-flow_1.144, 6_level-6_clusterID-43_signal-flow_1.144, 8_level-7_clusterID-43_signal-flow_1.144, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:902877	
946481	Rh6PR-8;right (L1EM:946481)	neuron	embryonic/larval nervous system	Brain, Sensory Neurons-PRs, photoreceptors, Rh6, Right LON, Cholinergic, Sensories, large-sensory-list-casey, locked, Larval Optic Neuropile_LON, WB_BN R, Optic nerve asym akira, Brain&SEZ sensory right akira, CN-19 to MNs akira, acetylcholine, all sensory neurons, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, mw photoreceptors, mw properly rooted sensories, mw brain neurons + sensories, mw right, mw axon split complete, mw sens subclass_photoRh6, mw brain matrix, mw brain matrix + A1, mw ipsilateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, stable, mw backup locked, mw cholinergic, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 0_level-3_clusterID-9_signal-flow_1.058, 2_level-4_clusterID-20_signal-flow_1.048, 6_level-5_clusterID-42_signal-flow_0.993, 2_level-6_clusterID-84_signal-flow_1.367, 0_level-7_clusterID-144_signal-flow_2.285, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:946481	
1816102	anlagen cell_right (L1EM:1816102)	neuron	embryonic/larval nervous system	optic lobe interneurons, Optic Anlage, wrong annotations, mw brain other cells	catmaid_l1em:1816102	
1856512	Rh6PR-4;right (L1EM:1856512)	neuron	embryonic/larval nervous system	left PR neurons, Brain, Larval Optic Neuropile, Rh6 distal domain, Sensory Neurons-PRs, photoreceptors, Right LON, wrong annotations, Cholinergic, Sensories, large-sensory-list-casey, locked, Larval Optic Neuropile_LON, WB_BN R, Optic nerve asym akira, Brain&SEZ sensory right akira, CN-19 to MNs akira, acetylcholine, all sensory neurons, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, LARGE FRAGMENT - GAP, mw photoreceptors, mw properly rooted sensories, mw brain neurons + sensories, mw right, mw axon split complete, mw sens subclass_photoRh6, mw brain matrix, mw brain matrix + A1, mw ipsilateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, stable, mw backup locked, mw cholinergic, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 0_level-3_clusterID-9_signal-flow_1.058, 2_level-4_clusterID-20_signal-flow_1.048, 6_level-5_clusterID-42_signal-flow_0.993, 2_level-6_clusterID-84_signal-flow_1.367, 0_level-7_clusterID-144_signal-flow_2.285, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:1856512	
2200028	Rh6PR-2;left (L1EM:2200028)	neuron	embryonic/larval nervous system	Brain, Sensory Neurons-PRs, Rh6, photoreceptors, Left, Left LON, Cholinergic, Sensories, large-sensory-list-casey, locked, Larval Optic Neuropile_LON, WB_BN L, Optic nerve asym akira, Brain&SEZ sensory left akira, CN-19 to MNs akira, acetylcholine, all sensory neurons, AUTO ascending neurons at 1112 gap, AUTO multiple presynapses to brain, mw photoreceptors, mw properly rooted sensories, mw brain neurons + sensories, mw left, mw axon split complete, mw sens subclass_photoRh6, mw brain matrix, mw brain matrix + A1, mw ipsilateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, stable, mw backup locked, mw cholinergic, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 0_level-3_clusterID-9_signal-flow_1.058, 2_level-4_clusterID-20_signal-flow_1.048, 6_level-5_clusterID-42_signal-flow_0.993, 2_level-6_clusterID-84_signal-flow_1.367, 0_level-7_clusterID-144_signal-flow_2.285, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:2200028	
2204467	LN2;left (L1EM:2204467)	neuron	embryonic/larval nervous system	Brain, 2nd order neurons-first interneurons, ADL014a, LNs, optic lobe interneurons, Left, Left LON, Common dwnst partners of left pdfLNs, lateral bundle, locked, WB_BLAd L, Larval Optic Neuropile_LON, PDF, ivan figure visual olfactory LH, visual_left, Visual circuits akira, *BLAd-OL_l akira, Visual PNs, LON LNs + PNs, pairs ds visual PNs >= 5, upstream PL, hemilateral_pair_2204467_2512602, mw brain neurons, mw brain neurons + SU, mw brain inventory, mw previously complete, mw left, mw axon split complete, mw brain neurons split, LON SLP, BLD1 L, #2T, mw colored-matrix-2019-09-12, mw brain neurons + sensories, LON SLP*, mw LON, mw brain matrix, Pankratz pre, mw brain published, mw brain ipsilateral, mw brain matrix + A1, mw ipsilateral axon, mw ipsilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw Pdf-LaNs, stable, mw backup locked, sw:brain_paired:L, sw;brainpair;L, mw visual 2nd_order, mw visual 2nd_order PN-old, sw;pairs;L, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 3_level-2_clusterID-3_signal-flow_-0.600, 4_level-3_clusterID-7_signal-flow_-0.188, 10_level-4_clusterID-15_signal-flow_-0.276, 17_level-5_clusterID-32_signal-flow_-0.030, 36_level-6_clusterID-66_signal-flow_-0.397, 25_level-7_clusterID-120_signal-flow_0.593, RGPNs_upstream_AM, mw cascade-5-hop labeled-line 2022-11-03, mw cascade-8-hop labeled-line 2022-11-03, ND_published, ND_all published et al, ctd PNs, ct PNs	catmaid_l1em:2204467	
