filename	label	is_a	part_of	comment	dbxrefs	synonyms
159280	chos_lch5-24-2_a1 (L1EM:159280)	neuron|larval abdominal lch5-2/4 neuron	embryonic/larval nervous system	A1, Left, lch5-2/4, locked, a1chos, large-sensory-list-casey, repetition_validation, Albert cover, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, cho_plus_interneurons_a1, a1cho_inhibitory_network, cho_paper_neurons, chos_a1, a2(vch only a1) akira, Javier now, chopaper_b1cho, Javier chordotonal, LEFT, Javier to analyze, Sensory_to_VL_MBINs akira, chos_lch5-24-2_a1, MB_FB_CN_all_akira, MB_FB_all_akira, A1 neurons, A1L Sensory, Tihana's paper 2018 Matrix, clb_cho-Basin, chordotonal Alain, clb_pre, A1 Sensory, m19_a1, SNs, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, acetylcholine, all sensory neurons, Tihana_mechanosensory_final, chordotonal-a1, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 chordotonals, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Chos, Laura Circuit, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, CCWladderInput, CCWA09Input, CCWA09input, sw;idev5, sw;pairs;L, Maxime2022, mw cholinergic, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:159280	
162293	chos_lch5-24-1_a1 (L1EM:162293)	neuron|larval abdominal lch5-2/4 neuron	embryonic/larval nervous system	A1, Left, lch5-2/4, locked, a1chos, large-sensory-list-casey, repetition_validation, Albert cover, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, cho_plus_interneurons_a1, a1cho_inhibitory_network, cho_paper_neurons, chos_a1, a2(vch only a1) akira, Javier now, chopaper_b1cho, Javier chordotonal, LEFT, Javier to analyze, Sensory_to_VL_MBINs akira, chos_lch5-24-1_a1, MB_FB_CN_all_akira, MB_FB_all_akira, A1 neurons, A1L Sensory, Tihana's paper 2018 Matrix, clb_cho-Basin, chordotonal Alain, clb_pre, A1 Sensory, Earlya08_downstream, m19_a1, SNs, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, acetylcholine, all sensory neurons, Tihana_mechanosensory_final, chordotonal-a1, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 chordotonals, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Chos, Laura Circuit, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, CCWladderInput, CCWA09Input, CCWA09input, sw;pairs;L, Maxime2022, mw cholinergic, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:162293	
183502	A09e_a4 (L1EM:183502)	neuron|adult ventral nerve cord	embryonic/larval nervous system	Other, Neuron Fragments Search of Class IV, VNC, A4, Contralateral, csm_figure5_neurons, Class IV Connected Projection Neurons TO REVIEW, A09o, stephan-ascending, a1ppk_consistent_network, downstream of AN-B2, DSB2A, suguru works, LEFT, Sensory_to_VL_MBINs akira, A09e_a4, MB_FB_CN_all_akira, MB_FB_all_akira, locked, Burgos et al 2018, Tihana's paper 2018, Tihana's paper 2018 Matrix, post_sensory, T1 - 10 - Dark Blue, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, AUTO ascending neurons at 1112 gap, mw backup locked, Maxime2022, ND_published, ND_all published et al	catmaid_l1em:183502	
627858	A09e_a4 (L1EM:627858)	neuron	embryonic/larval nervous system	A4, Right, A09o, stephan-ascending, a1ppk_consistent_network, I Cannot Continue, Others TODO, Fragments 2014-01-18 14:57, RIGHT, Sensory_to_VL_MBINs akira, A09e_a4, MB_FB_CN_all_akira, MB_FB_all_akira, Atlas_MB_FB_select_right_akira, Atlas_MB_FB_CN_right_akira, locked, Burgos et al 2018, Albert please unlock, Tihana's paper 2018, Tihana's paper 2018 Matrix, post_sensory, B light grey, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, mw backup locked, CCWA09Input, CCWA09input, Maxime2022, RGPNs_upstream_AM, ND_published, ND_all published et al	catmaid_l1em:627858	
722935	ddaA a1l class III md (L1EM:722935)	neuron	embryonic/larval nervous system	Sensory neurons, Class III, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, md class III, prepreLO1, prepreLT, Class III a1l, A1 neurons, A1L Sensory, Burgos et al 2018, class III Alain, A1 Sensory, all_sensories, sens_not_to_RGPNinter_T3, m19_a1, SNs, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, mw VNC sensories A1, external somatosensory, a1classIII, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, FOR21, FOR21_sensory, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, sw:brain_paired:L, published T3 A1 A2, CCWA09Input, CCWA09input, AM_published, mw A1 classII_III, sw;idev5, sw;pairs;L, ND_Class III Sens_a1, sw;cdeviants, ND_Class III Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:722935	
1370785	A09e_a5l (L1EM:1370785)	neuron	embryonic/larval nervous system	Left, A5, A09o, prepreLT, a1ppk_consistent_network, large input arbor / no output, Burgos et al 2018, post_sensory, 14  Dark Pink, T1 - 10 - Dark Blue, connectivity_mechanosensory, AUTO ascending neurons at 1112 gap, ND_published, ND_all published et al	catmaid_l1em:1370785	
2370290	A09e_a5r (L1EM:2370290)	neuron	embryonic/larval nervous system	contralateral, csm_figure5_neurons, Class IV Preferred Interneurons A3-A4, Class IV Connected Projection Neurons, Contralateral, A09o, a1ppk_consistent_network, Burgos et al 2018, gap fragment, post_sensory, connectivity_mechanosensory, AUTO ascending neurons at 1112 gap, ND_published, ND_all published et al	catmaid_l1em:2370290	
2777891	vdaD class III md_a1r or es? (L1EM:2777891)	neuron|larval intersegmental nerve branch ISNd of A1-7|segmental nerve pioneer neuron	embryonic/larval nervous system	Sensory neurons ventral a1 akira, Whole sensory neurons at A1 segment akira, md class III, prepreLO1, prepreLT, Class III a1r, nusreen to review, A1 neurons, A1R Sensory, Burgos et al 2018, mdClassIII_to_RGPNinputs, sensory to RGPNinputs, A1 Sensory, all_sensories, dark blue, sens_to_RGPNinter_T3, m19_a1, SNs, SNd, Sens Ven MD, SNp, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, mw VNC sensories A1, external somatosensory, Imambocus et al, RG_connectome_T2, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, SH_somato, mw A1 neurons paired + accessory + dVNCs, SNp A1 R, FOR21, FOR21_sensory, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, A1N aff, mw test matrices, sw:brain_paired:R, published T3 A1 A2, CCWA09Input, CCWA09input, AM_published, mw A1 classII_III, sw;pairs;R, ND_Class III Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:2777891	
4228864	A08h2_a2r (Jupiter right, not NB3-3) (L1EM:4228864)	neuron	embryonic/larval nervous system	chordotonal cell body, A1 neurons, Jupiter, A08h2, Tihana's paper 2018, Tihana's paper 2018 Matrix, post_sensory, 1 red, Lin X14 A2 R, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, CCW_VLEL9_BIGpairs, CCW_A08j2_BIGpairs, Hb, mw A1 neurons, mw A1 wider set, mw right, mw brain matrix + A1, VNC neurons asc MVT lat L, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, NB3-3 Lin 08 A2 R, asc MVT lat L T3-A2, sw:brain_paired:R, published T3 A1 A2, YYCWMLEH, CCWladderInput, sw;idev3, sw;pairs;R, ND_all published et al	catmaid_l1em:4228864	
5690362	A10a_a1r Chair-1 (L1EM:5690362)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	chair, locked, A10a, local_basin_partner, csm_figure5_neurons, repetition_validation, focus-stephan-a1, preLO1, preLT, prepreLT, l1_comparison_core, a1ppk_consistent_network, A1 neurons, A1R, A1_06, RF PMNs for Brandon, RF PMN_MN for Brandon, NB2-2 Candidates, A1_pMNs, Tihana's paper 2018, Tihana's paper 2018 Matrix, Aref_PMN, Aref_pmn_expanded, Right, post_sensory, RF PMN latest, ZPMN2019, Z19_forAshok, Z19_formodel, ZarinPMNs, Lin X2 A1 R, com a VM CdB, connectivity_mechanosensory, Zarin236PMNs, mw VNC PMNs A1, NB2-2 Lin 10 A1 R, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, mw backup locked, sw:brain_paired:R, published T3 A1 A2, YYCWMLEH, sw;pairs;R, sw;mdevNeg, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron Noci 2nd_order, mw A1 interneuron ClassII_III 2nd_order, sw;mdeviants, mw A1 premotorneuron plot, sw;deviants, sw;deviants mild, ND_published, ND_all published et al	catmaid_l1em:5690362	
